openalex_id,doi,title,year,publication_date,type,cited_by_count,relevance_score,authors,source,dataset_mentioned,ml_match_count,matched_ml_terms,regime_selected,regime_match_count,matched_regime_terms,abstract
https://openalex.org/W2001195958,https://doi.org/10.1029/2005jd006545,Retrieval and climatology of the aerosol asymmetry parameter in the NOAA aerosol monitoring network,2006,2006-11-07,article,46,396.1463,"Markus Fiebig, J. A. Ogren",Journal of Geophysical Research Atmospheres,True,1,algorithm,S,0,,"The aerosol monitoring network of the NOAA Earth System Research Laboratory routinely provides data on the aerosol absorption and spectral scattering and backscattering coefficients. An algorithm is introduced that retrieves from the primary measurements the aerosol asymmetry parameter, the optical property needed in addition to those mentioned above to completely characterize aerosol with respect to its direct radiative effect on climate. The algorithm is tested on synthetic data and shown to retrieve the spectral aerosol asymmetry parameter for aerodynamic particle diameters D p , aer &lt; 1.0 μ m with ∼0.8% systematic uncertainty and ∼1.1% systematic uncertainty for D p , aer &lt; 10.0 μ m. The algorithm is applied to data from six ESRL stations representing aerosol in the dried state of continental, marine, arctic, and free tropospheric origin. The retrieved asymmetry parameters show a significant dependence on wavelength. Both wavelength dependence and absolute value of the asymmetry parameter depend on location or air mass type. The median values range from 0.57 for free tropospheric aerosol to 0.65 for marine aerosol at 550 nm wavelength and D p , aer &lt; 10.0 μ m. It is shown that the accuracy of the asymmetry parameters retrieved with the algorithm is significantly larger than that of asymmetry parameters derived from backscatter fractions assuming a Henyey‐Greenstein phase function."
https://openalex.org/W2080352613,https://doi.org/10.1029/2001jd000630,Development of analytical methods and measurements of <sup>13</sup>C/<sup>12</sup>C in atmospheric CH<sub>4</sub> from the NOAA Climate Monitoring and Diagnostics Laboratory Global Air Sampling Network,2002,2002-07-12,article,163,395.15158,"J. B. Miller, Kenneth A. Mack, R. Dissly, et al.",Journal of Geophysical Research Atmospheres,True,1,ann,S,0,,"We describe the development of an automated gas chromatography‐isotope ratio mass spectrometry (GC‐IRMS) system capable of measuring the carbon isotopic composition of atmospheric methane (δ 13 CH 4 ) with a precision of better than 0.1‰. The system requires 200 mL of air and completes a single analysis in 15 min. The combination of small sample size, fast analysis time, and high precision has allowed us to measure background variations in atmospheric δ 13 CH 4 through the NOAA Climate Monitoring and Diagnostics Laboratory Cooperative Air Sampling Network. We then present a record of δ 13 CH 4 obtained from six surface sites of the network between January 1998 and December 1999. The sites are Barrow, Alaska (71°N); Niwot Ridge, Colorado (40°N); Mauna Loa, Hawaii (20°N); American Samoa (14°S); Cape Grim, Tasmania (41°S); and the South Pole (90°S). For the years 1998 and 1999, the globally averaged surface δ 13 C value was −47.1‰, and the average difference between Barrow and the South Pole was 0.6‰. Consistent seasonal variations were seen only in the Northern Hemisphere, especially at Barrow, where the average amplitude was 0.5‰. Seasonal variations in 1998, however, were evident at all sites, the cause of which is unknown. We also use a two‐box model to examine the extent to which annual average δ 13 C and CH 4 mole fraction measurements can constrain broad categories of source emissions. We find that the biggest sources of error are not the atmospheric δ 13 C measurements but instead the radiocarbon‐derived fossil fuel emission estimates, rate coefficients for methane destruction, and isotopic ratios of source emissions."
https://openalex.org/W2030297232,https://doi.org/10.1080/01431160500033724,Evaluation of MODIS and NOAA AVHRR vegetation indices with <i>in situ</i> measurements in a semi‐arid environment,2005,2005-06-20,article,92,392.7019,"Rasmus Fensholt, Inge Sandholt",International Journal of Remote Sensing,True,1,ann,S,0,,"Much effort has been made in recent years to improve the spectral and spatial resolution of satellite sensors to develop improved vegetation indices reflecting surface conditions. In this study satellite vegetation indices from the Moderate Resolution Imaging Spectroradiometer (MODIS) and the Advanced Very High Resolution Radiometer (AVHRR) are evaluated against two years of in situ measurements of vegetation indices in Senegal. The in situ measurements are obtained using four masts equipped with self‐registrating multispectral radiometers designed for the same wavelengths as the satellite sensor channels. In situ measurements of the MODIS Normalized Difference Vegetation Index (NDVI) and AVHRR NDVI are equally sensitive to vegetation; however, the MODIS NDVI is consistently higher than the AVHRR NDVI. The MODIS Enhanced Vegetation Index (EVI) proved more sensitive to dense vegetation than both AVHRR NDVI and MODIS NDVI. EVI and NDVI based on the MODIS 16‐day constrained view angle maximum value composite (CV‐MVC) product captured the seasonal dynamics of the field observations satisfactorily but a standard 16‐day MVC product estimated from the daily MODIS surface reflectance data without view angle constraints yielded higher correlations between the satellite indices and field measurements (R 2 values ranging from 0.74 to 0.98). The standard MVC regressions furthermore approach a 1 : 1 line with in situ measured values compared to the CV‐MVC regressions. The 16‐day MVC AVHRR data did not satisfactorily reflect the variation in the in situ data. Seasonal variation in the in situ measurements is captured reasonably with R 2 values of 0.75 in 2001 and 0.64 in 2002, but the dynamic range of the AVHRR satellite data is very low—about a third to a half of the values from in situ measurements. Consequently the in situ vegetation indices were emulated much better by the MODIS indices than by the AVHRR NDVI."
https://openalex.org/W1996688855,https://doi.org/10.1175/1520-0442(1993)006<1282:acotwv>2.0.co;2,A Climatology of the Water Vapor Band Brightness Temperatures from NOAA Operational Satellites,1993,1993-07-01,article,70,391.35764,"Xiangqian Wu, John J. Bates, S. S. Khalsa",Journal of Climate,True,1,ann,S,0,,Measurements of brightness temperature from the water vapor band channels of the National Oceanic and Atmospheric Administration polar satellites from 1981 through 1988 are analyzed. Only clear and cloud-cleared measurements from the operational sounding product are used to produce averages for bins of 2.5° latitude by 2.5° longitude and 5 days. The standard deviations of random errors for these bins are estimated. A unique feature of this dataset is its ability to identify the dry regions in the middle and upper troposphere with unprecedented detail. Results agree with the known climatology in the tropics.
https://openalex.org/W1969645208,https://doi.org/10.1029/97jc03180,Toward the true near‐surface wind speed: Error modeling and calibration using triple collocation,1998,1998-04-15,article,902,390.6824,Ad Stoffelen,Journal of Geophysical Research Atmospheres,True,1,prediction,S,0,,"Wind is a very important geophysical variable to accurately measure. However, a statistical phenomenon important for the validation or calibration of winds is the small dynamic range relative to the typical measurement uncertainty, i.e., the generally small signal‐to‐noise ratio. In such cases, pseudobiases may occur when standard validation or calibration methods are applied, such as regression or bin‐average analyses. Moreover, nonlinear transformation of random error, for instance, between wind components and speed and direction, may give rise to substantial pseudobiases. In fact, validation or calibration can only be done properly when the full error characteristics of the data are known. In practice, the problem is that prior knowledge on the error characteristics is seldom available. In this paper we show that simultaneous error modeling and calibration can be achieved by using triple collocations. This is a fundamental finding that is generally relevant to all geophysical validation. To illustrate the statistical analysis using triple collocations, in situ, ERS scatterometer, and forecast model winds are used. Wind component error analysis is shown to be more convenient than wind speed and direction error analysis. The anemometer winds from the National Oceanic and Atmospheric Administration (NOAA) buoys are shown to have the largest error variance, followed by the scatterometer and the National Centers for Environmental Prediction (NCEP) forecast model winds proved the most accurate. When using the in situ winds as a reference, the scatterometer wind components are biased low by −4%. The NCEP forecast model winds are found to be biased high by −6%, After applying a higher‐order calibration procedure an improved ERS scatterometer wind retrieval is proposed. The systematic and random error analysis is relevant for the use of nearsurface winds to compute fluxes of momentum, humidity, or heat or to drive ocean wave or circulation models."
https://openalex.org/W2150788946,https://doi.org/10.1080/01431160151144341,Improved calibration coefficients for NOAA-14 AVHRR visible and near-infrared channels,2001,2001-01-01,article,37,385.13498,"W. R. Tahnk, James A. Coakley",International Journal of Remote Sensing,True,1,ann,S,0,,"An analysis of the calibration coefficients used to describe sensor degradation in channels 1 and 2 of the Advanced Very High Resolution Radiometer (AVHRR) on the NOAA-14 spacecraft is presented. The radiometrically stable permanent ice sheet of central Antarctica is used as a calibration target to characterize sensor performance. Published calibration coefficients and the coefficients imbedded in the NOAA Level 1b data stream for the period January 1995 to November 1998 are shown to be deficient in correcting for the degradation of the sensor with time since launch. Calibration formulae constructed from NOAA-9 reflectances are used to derive improved calibration coefficients for the AVHRR visible and near-infrared channels for NOAA-14. Channel 1 reflectances for the Greenland ice sheet derived using the new coefficients are consistent with those derived previously using NOAA-9 AVHRR. In addition, improved reference AVHRR channel 2 reflectances for Greenland are derived from NOAA-14 observations. It is recommended that the coefficients derived in this study be used to calibrate reflectances for NOAA-14 AVHRR channels 1 and 2."
https://openalex.org/W2123414533,https://doi.org/10.1080/01431169108929707,Representation of vegetation by continental data sets derived from NOAA-AVHRR data,1991,1991-05-01,article,52,385.11725,"C. O. Justice, J. R. Townshend, Virginia Kalb",International Journal of Remote Sensing,True,1,ann,S,0,,"Abstract Coarse resolution satellite data provide a unique means by which to examine the spatial characteristics of surface phenomena at a wide range of spatial scales. In this study images of the Normalized Difference Vegetation Index (NDVI) with a resolution of 8 km derived from the National Oceanographic and Atmospheric Administration (NOAA) Advanced Very High Resolution Radiometer (AVHRR) are studied at a variety of spatial scales ranging from 8 to 512 km. Scale variance analysis is used to examine the spatial characteristics of the NDVI up to the scale comparable with that used for global modelling. This technique identifies the scales at which spatial variation is taking place and the relative magnitude of the variation. Both annual and seasonal images of Africa from 1987 are examined. The analysis revealed substantial differences within the continent in the scale at which spatial variation takes place. Commonly, for the annual image there is an increase in spatial variation with coarsening spatial resolution, although certain areas of complex surface conditions show markedly different patterns. There are substantial changes in the spatial characteristics of the NDVI with time. Analysis of monthly maximum value composites for September and February revealed different responses in scale variance as a function of spatial resolution. These spatial differences were most marked for areas where vegetation possesses strong seasonality. Interpretation of these results leads us to believe that different factors appear to be controlling the spatial variation of the NDVI at different scales. Averaging at coarse grid cell sizes of 512 km as a means of representing surface conditions results in varied success in representing the NDVI. Averaging areas of transition and surface heterogeneity may result in a substantial over-simplification of surface conditions. Consideration needs to be given to the spatial characteristics of areas and their temporal variability if satellite-derived data are going to be validly applied to global models."
https://openalex.org/W1973846352,https://doi.org/10.1080/01431169608949105,Land cover mapping and monitoring from NOAA AVHRR data in Bangladesh,1996,1996-09-01,article,41,382.27747,"Chandra Giri, Surendra Shrestha",International Journal of Remote Sensing,True,1,ann,S,0,,"Abstract NOAA AVHRR HRPT data consisting of two time frames i.e., 1985–86 and 1992–93 were analysed to determine the status of major land cover types of Bangladesh and to monitor change. The data were radiometrically corrected to spectral reflectance and mapped to a consistent Plate Caree projection followed by cloud masking and country masking. The satellite data and the methodology adopted was found to be useful for assessment and monitoring of major land cover types and their dynamics at small scale. The nature and pattern of land cover change derived from the analysis forms a valuable resource for planners and decision-makers in formulating policies, allocating scarce resources and in evaluation of the practical effects of land use policies."
https://openalex.org/W1737361556,,Analysis of vegetation seasonal evolution and mapping of forest cover in West Africa with the use of NOAA AVHRR HRPT data.,1990,1990-10-01,article,61,382.10916,"Frédéric Achard, F. Blasco",Photogrammetric Engineering & Remote Sensing,True,1,ann,S,0,,"The Advanced Very High Resolution Radiometer (AVHRR) 1.1-km resolution data have been used for two purposes over the forest-savanna contact in Western Africa. First, the seasonal rhythms of the principal plant communities have been assessed using 34 NOAA images from October 1986 to September 1987. The feasibility of using the Normalized Difference Vegetation Index (NDVI) and Surface Temperature (ST) was also tested. The second part of the study consisted in selecting a single good quality image of the dry season for mapping the main vegetation types. (...)"
https://openalex.org/W2062004550,https://doi.org/10.1175/1520-0477(1999)080<0421:iohtai>2.0.co;2,Impact on Hurricane Track and Intensity Forecasts of GPS Dropwindsonde Observations from the First-Season Flights of the NOAA Gulfstream-IV Jet Aircraft,1999,1999-03-01,article,117,380.9398,"Sim D. Aberson, James L. Franklin",Bulletin of the American Meteorological Society,True,1,prediction,S,0,,"In 1997, the Tropical Prediction Center (TPC) began operational Gulfstream-IV jet aircraft missions to improve the numerical guidance for hurricanes threatening the continental United States, Puerto Rico, and the Virgin Islands. During these missions, the new generation of Global Positioning System dropwindsondes were released from the aircraft at 150–200-km intervals along the flight track in the environment of the tropical cyclone to obtain profiles of wind, temperature, and humidity from flight level to the surface. The observations were ingested into the global model at the National Centers for Environmental Prediction, which subsequently serves as initial and boundary conditions to other numerical tropical cyclone models. Because of a lack of tropical cyclone activity in the Atlantic basin, only five such missions were conducted during the inaugural 1997 hurricane season. Due to logistical constraints, sampling in all quadrants of the storm environment was accomplished in only one of the five cases during 1997. Nonetheless, the dropwindsonde observations improved mean track forecasts from the Geophysical Fluid Dynamics Laboratory hurricane model by as much as 32%, and the intensity forecasts by as much as 20% during the hurricane watch period (within 48 h of projected landfall). Forecasts from another dynamical tropical cyclone model (VICBAR) also showed modest improvements with the dropwindsonde observations. These improvements, if confirmed by a larger sample, represent a large step toward the forecast accuracy goals of TPC. The forecast track improvements are as large as those accumulated over the past 20–25 years, and those for forecast intensity provide further evidence that better synoptic-scale data can lead to more skillful dynamical tropical cyclone intensity forecasts."
https://openalex.org/W1987328148,https://doi.org/10.1007/s10980-008-9240-9,Seasonal and interannual analysis of wetlands in South America using NOAA-AVHRR NDVI time series: the case of the Parana Delta Region,2008,2008-07-30,article,68,380.29523,"María Laura Zoffoli, Patricia Kandus, Nora Madanes, et al.",Landscape Ecology,True,1,ann,S,0,,
https://openalex.org/W2172221168,https://doi.org/10.1175/bams-85-6-873,CONSIDERATIONS ON DAYLIGHT OPERATION OF 1.6-VERSUS 3.7-µm CHANNEL ON NOAA AND METOP SATELLITES,2004,2004-06-01,article,50,379.5289,"Daniel Rosenfeld, Elsa Cattani, Samantha Melani, et al.",Bulletin of the American Meteorological Society,True,1,ann,S,0,,"Abstract The transition from the Advanced Very High Resolution Radiometer (AVHRR)/2 to AVHRR/3 on NOAA polar orbiters was associated with a switching from daylight operations of the 3.7- to 1.6-µm wave band, while retaining 3.7 µm for nighttime operations. Investigations of the daylight applicability of the two channels suggest that the 1.6-µm wave band for daylight operations does not prove to be the better choice, at least for cloud applications. The 3.7-µm wave band is much less affected by surface contamination, and measures more faithfully and unambiguously the particle effective radius near cloud tops. The 1.6-µm radiation penetrates deeper into the cloud, supplying an integrated signal throughout the inner portions of the cloud, including surface contribution. Therefore, a synergetic use of the two wave bands can provide an improved retrieval of cloud microstructure and precipitation than from any of the channels alone. However, when one channel must be selected for the AVHRR/3, 3.7 µm performs muc..."
https://openalex.org/W2042865081,https://doi.org/10.1080/01431169308904386,A simple model for estimating the daily upward longwave surface radiation flux from NOAA-AVHRR data,1993,1993-03-01,article,52,379.01755,"Jean‐Pierre Lagouarde, Yves Brunet",International Journal of Remote Sensing,True,1,algorithm,S,0,,"Abstract A simple physically-based method for estimating the daily surface outgoing longwave radiative flux during cloudless days is presented. The proposed algorithm is well-suited for remote sensing purposes, in the framework of surface net radiation and evapotranspiration studies: it only requires the NOAA-AVHRR derived surface temperature acquired in the early afternoon, the minimum air temperature easily obtainable from the meteorological network, and the day-length computed from the site coordinates and the date. The algorithm features one single empirical coefficient, adjusted statistically on a large data set generated by a coupled heat and mass transfer model between the soil and the atmosphere. The method is then validated against ten different experimental data sets, covering a wide range of surface, climate and weather conditions. The validation is performed at the daily and five-day scales and is shown to lead to a good precision. The sources of errors are then discussed and a map of the surface outgoing longwave radiation flux established from a NOAA-AVHRR image is finally presented."
https://openalex.org/W1735493099,https://doi.org/10.1002/2013jd020757,Validation of Aura Microwave Limb Sounder stratospheric water vapor measurements by the NOAA frost point hygrometer,2014,2014-01-14,article,63,378.742,"D. F. Hurst, A. Lambert, W. G. Read, et al.",Journal of Geophysical Research Atmospheres,True,1,linear regression,S,0,,"Differences between stratospheric water vapor measurements by NOAA frost point hygrometers (FPHs) and the Aura Microwave Limb Sounder (MLS) are evaluated for the period August 2004 through December 2012 at Boulder, Colorado, Hilo, Hawaii, and Lauder, New Zealand. Two groups of MLS profiles coincident with the FPH soundings at each site are identified using unique sets of spatiotemporal criteria. Before evaluating the differences between coincident FPH and MLS profiles, each FPH profile is convolved with the MLS averaging kernels for eight pressure levels from 100 to 26 hPa (~16 to 25 km) to reduce its vertical resolution to that of the MLS water vapor retrievals. The mean FPH - MLS differences at every pressure level (100 to 26 hPa) are well within the combined measurement uncertainties of the two instruments. However, the mean differences at 100 and 83 hPa are statistically significant and negative, ranging from -0.46 ± 0.22 ppmv (-10.3 ± 4.8%) to -0.10 ± 0.05 ppmv (-2.2 ± 1.2%). Mean differences at the six pressure levels from 68 to 26 hPa are on average 0.8% (0.04 ppmv), and only a few are statistically significant. The FPH - MLS differences at each site are examined for temporal trends using weighted linear regression analyses. The vast majority of trends determined here are not statistically significant, and most are smaller than the minimum trends detectable in this analysis. Except at 100 and 83 hPa, the average agreement between MLS retrievals and FPH measurements of stratospheric water vapor is better than 1%."
https://openalex.org/W2117795599,https://doi.org/10.1080/01431168908903846,Comparison of NOAA/AVHRR-2 sea surface temperatures with surface measurements in coastal waters,1989,1989-01-01,article,43,378.54633,"Alan Pearce, Fred Prata, Colin Manning",International Journal of Remote Sensing,True,1,algorithm,S,0,,"Abstract Sea surface temperatures (SSTs) derived from the Advanced Very High Resolution Radiometer (AVHRR-2) on the NOAA-7 and NOAA-9 satellites arc compared with measurements taken from a boat in coastal waters off Fremantle, Western Australia. The satellite temperatures have been corrected for atmospheric water vapour, using seven published algorithms. The two most appropriate algorithms for our data set result in 'boat-minus-satellite' biases of about 0-2 deg C and —0-1 degC, with R.M.S. errors of about 0-6 deg C. The satellite temperature transects are shown to reproduce satisfactorily the seasonally reversing cross-shelf gradients as well as the finer thermal structure, demonstrating the value of high-resolution satellite SST measurements in continental shelf regions."
https://openalex.org/W4234342571,https://doi.org/10.1080/01431160210144660b,Design of an empirical index to estimate fuel moisture content from NOAA-AVHRR images in forest fire danger studies,2003,2003-01-01,article,67,378.25238,"Emilio Chuvieco, Inmaculada Aguado, D. Cocero, et al.",International Journal of Remote Sensing,True,1,ann,S,0,,"An empirical estimation of live fuel moisture content (FMC) was generated from National Oceanic and Atmospheric Administration (NOAA) Advanced Very High Resolution Radiometer (AVHRR) derived variables. This estimation was based on the ratio of Normalized Difference Vegetation Index (NDVI) and surface temperature ( T s ), and the relative greenness (RGRE). It was derived for the summer season (from June to September). The estimation was calibrated from field measurements collected in central Spain, and included consideration of both herbaceous and shrub live FMC values. The proposed estimation worked reasonably well for other periods in the same study area and also for other similar study areas in Mediterranean environments. This estimation of FMC from remote sensing could be used as an input to standard fire danger and fire behaviour programs, providing spatially comprehensive data, which is critical for regional planning of fire prevention."
https://openalex.org/W2044659940,https://doi.org/10.1111/j.1365-2486.2006.01268.x,Global spatial patterns and temporal trends of burned area between 1981 and 2000 using NOAA‐NASA Pathfinder,2006,2006-10-19,article,91,377.12244,"David Riaño, José A. Moreno-Ruíz, Daniel Isidoro, et al.",Global Change Biology,True,1,ann,S,0,,"Abstract An analysis of the spatial and temporal patterns of global burned area with the Daily Tile US National Oceanic and Atmospheric Administration‐Advanced Very High‐Resolution Radiometer Pathfinder 8 km Land dataset between 1981 and 2000 is presented. Nine distinct temporal and spatial fire patterns were identified at the global scale using principal components and cluster analysis. Three major fire seasons were identified from June to December and from February to June for different areas of the northern hemisphere and from October to March for the southern hemisphere. The area burned primarily followed the annual cycle and secondarily, an important 6‐month cycle. Temporal cycles were unimportant in some equatorial and tropical areas in the northern hemisphere. The total annual burned area has not increased in the last 20 years but a significant increase was found in the mid‐latitude and subtropical areas of the northern hemisphere which was offset by a slight decrease in burned area in tropical southeast Asia and Central America. Additionally, burned area has significantly increased during the summer in the mid‐latitudes of the northern hemisphere and in the boreal region, and the fire season starts earlier in the mid‐latitudes. Total burned area was explained by the extent of savanna (wooded grassland) cover. Latitude was not determinative as divergent fire patterns were encountered and did not have an impact on extent of burned area at our spatial level of analysis."
https://openalex.org/W1979971663,https://doi.org/10.1080/01431169608948999,Evaluation of the NOAA/NASA Pathfinder AVHRR Land Data Set for global primary production modelling,1996,1996-01-01,article,47,375.55978,"S. D. Prince, Samuel N. Goward",International Journal of Remote Sensing,True,1,ann,S,0,,"Abstract The new NOAA/NASA Pathfinder Advanced Very High Resolution Radiometer (AVHRR) Land Data Set has been used to drive the GLObal Production Efficiency (GLO-PEM) primary production model for vegetation at a spatial resolution of 8 x 8 km for the entire land cover of the Earth. The principal advantage of the Pathfinder data was the organization of a vast archive of AVHRR global area coverage (GAC) data into a consistent data set in which post-flight sensor calibrations and atmospheric corrections have been applied. The principal difficulties arose from the compositing of thermal channels into 10-day composites using a maximum Normalized Difference Vegetation Index (NDVI) criterion, the failure of the cloud screening procedure, the absence of coastal data, and some aspects of the data format. Overall the data set represents a significiant advance over the NOAA Global Vegetation Index (GVI), which has long been the only publicly available, complete global data set."
https://openalex.org/W1976534191,https://doi.org/10.1080/014311698215892,Real-time vegetation monitoring with NOAA-AVHRR in Southern Africa for wildlife management and food security assessment,1998,1998-01-01,article,61,375.5301,"Christophe Sannier, John Taylor, Warren P. du Plessis, et al.",International Journal of Remote Sensing,True,1,prediction,S,0,,"Abstract The monitoring of vegetation in Southern Africa with satellite data has become increasingly important over the past decade because it is linked to variation in agricultural production and climate change with implications for wildlife management and tourism. This study shows how maps of vegetation status were produced in near real time from NOAA images acquired from the local receiving stations in Etosha National Park, Namibia and in Zambia. Map products based on the NDVI were put into historical context and stratified to remove effects of the main vegetation types in order to assess vegetation status. The historical data were extracted from the FAO ARTEMIS NDVI archive and processed to obtain a statistical distribution of the NDVI for each 10-day period of the year and vegetation type by applying techniques commonly used in hydrology for the prediction of extreme events. The quintile probability ranges were used to define five classes of a Vegetation Productivity Indicator (VPI). LAC NDVI images obtained in real-time from the receiving station were processed to derive a VPI map for each 10-day period. In Etosha National Park and in Zambia, the VPI was strongly related to the rainfall and the VPI maps provided improved information on the spatial variations. The weighted average VPI for the main agricultural region of Zambia was significantly correlated with maize production."
https://openalex.org/W2953479988,https://doi.org/10.3389/fmars.2019.00448,Public–Private Partnerships to Advance Regional Ocean-Observing Capabilities: A Saildrone and NOAA-PMEL Case Study and Future Considerations to Expand to Global Scale Observing,2019,2019-08-13,article,87,372.81323,"Christian Meinig, Eugene Burger, Nora Cohen, et al.",Frontiers in Marine Science,True,1,ann,S,0,,"Partnership between the private sector and the ocean observing community brings exciting opportunities to address observing challenges through leveraging the unique strengths of each sector. Here, we discuss a case study of a successful relationship between the National Oceanic and Atmospheric Administration (NOAA) Pacific Marine Environmental Laboratory (PMEL) and Saildrone to instrument an Unmanned Surface Vehicle (USV) in order to serve shared goals. This case study demonstrates that a private company working with a federal laboratory has provided innovative ocean observing solutions deployed at regional scale in only a few years, and we project that this model will be sustainable over the long-term. An alignment of long-term goals with practical deliverables during the development process and integrating group cultures were key to success. To date, this effort has expanded NOAA’s interdisciplinary observing capabilities, improved public access to ocean data, and paved the way for a growing range of USV applications in every ocean. By emphasizing shared needs, complementary strengths, and a clear vision for a sustainable future observing system, we believe that this case study can serve as a blueprint for public and private partners who wish to improve observational capacity. We recommend that the international scientific community continue to foster collaborations between the private sector and regional ocean observing networks. This effort could include regional workshops that build community confidence through independent oversight of data quality. We also recommend that an international framework should be created to organize public and private partners in the atmospheric and oceanographic fields. This body would coordinate development of observational technologies that adhere to best practices and standards for sensor integration, verification, data quality control and delivery, and provide guidance for unmanned vehicle providers. Last, we also recommend building bridges between the private sector, ocean observing community, and the operational forecast community to consider the future of this new private sector, with goals to determine targeted ocean observing needs; assess the appropriateness of USVs as science platforms, sensors, and data format standards; and establish usage and data quality control and distribution protocols for ocean observing and operational forecasting."
https://openalex.org/W2025588461,https://doi.org/10.1080/01431160120423,Updated calibration coefficients for NOAA-14 AVHRR Channels 1 and 2,2001,2001-01-01,article,37,372.6936,"W. R. Tahnk, James A. Coakley",International Journal of Remote Sensing,True,1,ann,S,0,,New calibration coefficients for channels 1 and 2 of NOAA-14 AVHRR are presented. Observations from the radiometrically stable permanent ice sheet of central Antarctica for the period from launch through January 2001 are used to evaluate the accuracy of published calibration coefficients. The rate of sensor degradation in channels 1 and 2 is found to change after January 1998. The new calibration coefficients more accurately characterize sensor performance to date.
https://openalex.org/W2148083677,https://doi.org/10.1175/jtech-d-14-00155.1,Estimating Planetary Boundary Layer Heights from NOAA Profiler Network Wind Profiler Data,2015,2015-05-22,article,55,371.64035,"Andrea Molod, Haydee Salmun, M. J. Dempsey",Journal of Atmospheric and Oceanic Technology,True,1,algorithm,S,0,,"Abstract An algorithm was developed to estimate planetary boundary layer (PBL) heights from hourly archived wind profiler data from the NOAA Profiler Network (NPN) sites located throughout the central United States. Unlike previous studies, the present algorithm has been applied to a long record of publicly available wind profiler signal backscatter data. Under clear-sky conditions, summertime averaged hourly time series of PBL heights compare well with Richardson number–based estimates at the few NPN stations with hourly temperature measurements. Comparisons with estimates based on clear-sky reanalysis show that the wind profiler (WP) PBL heights are lower by approximately 250–500 m. The geographical distribution of daily maximum PBL heights corresponds well with the expected distribution based on patterns of surface temperature and soil moisture. Wind profiler PBL heights were also estimated under mostly cloudy-sky conditions, and are generally comparable to the Richardson number–based PBL heights and higher than the reanalysis PBL heights. WP PBL heights have a smaller clear–cloudy condition difference than either of the other two. The algorithm presented here is shown to provide a reliable summertime climatology of daytime hourly PBL heights throughout the central United States."
https://openalex.org/W2053916211,https://doi.org/10.1080/19475705.2015.1009178,Modelling and prediction of crop losses from NOAA polar-orbiting operational satellites,2015,2015-02-10,article,62,370.9116,"Felix Kogan, Wei Guo, Anna Strashnaia, et al.",Geomatics Natural Hazards and Risk,True,1,prediction,S,0,,"Weather-related crop losses have always been a concern for farmers, governments, traders, and policy-makers for the purpose of balanced food supply/demands, trade, and distribution of aid to the nations in need. Among weather disasters, drought plays a major role in large-scale crop losses. This paper discusses utility of operational satellite-based vegetation health (VH) indices for modelling cereal yield and for early warning of drought-related crop losses. The indices were tested in Saratov oblast (SO), one of the principal grain growing regions of Russia. Correlation and regression analysis were applied to model cereal yield from VH indices during 1982–2001. A strong correlation between mean SO's cereal yield and VH indices were found during the critical period of cereals, which starts two–three weeks before and ends two–three weeks after the heading stage. Several models were constructed where VH indices served as independent variables (predictors). The models were validated independently based on SO cereal yield during 1982–2012. Drought-related cereal yield losses can be predicted three months in advance of harvest and six–eight months in advance of official grain production statistic is released. The error of production losses prediction is 7%–10%. The error of prediction drops to 3%–5% in the years of intensive droughts."
https://openalex.org/W2970557258,https://doi.org/10.3390/rs11172003,Enterprise LST Algorithm Development and Its Evaluation with NOAA 20 Data,2019,2019-08-24,article,36,370.88376,"Yuling Liu, Yunyue Yu, Peng Yu, et al.",Remote Sensing,True,1,algorithm,S,0,,"Satellite land surface temperatures (LSTs) have been routinely produced for decades from a variety of polar-orbiting and geostationary satellites, which makes it possible to generate LST climate data globally. However, consistency of the satellite LSTs from different satellite missions is a concern for such purpose; an enterprise satellite LST algorithm is desired for the LST production through different satellite missions, or at the least, through series satellites of a satellite mission. The enterprise LST algorithm employs the split window technique and uses the emissivity explicitly in its formula. This research focuses on the enterprise LST algorithm design, development and its evaluations with the National Oceanic and Atmospheric Administration’s (NOAA) 20 (N20) Visible Infrared Imaging Radiometer Suite (VIIRS) data available since 5 January 2018. In this study, the enterprise LST algorithm was evaluated using simulation dataset consisting of over 2000 profiles from SeeBor collection and the results show a bias of 0.19 K and 0.34 K and standard deviation of 0.48 K and 0.69 K for nighttime and daytime, respectively. The in situ observations from seven NOAA Surface Radiation budget (SURFRAD) sites and two Baseline Surface Radiation Network (BSRN) sites were used for LST validation. The results indicate a bias of −0.3 K and a root mean square error (RMSE) of 2.06 K for SURFRAD stations and a bias of 0.2 K and a RMSE of ~2 K for BSRN sites. Further, the cross-satellite analysis presents a bias of 0.7 K and an RMSE of 1.9 K for comparisons with AQUA MODIS LST (MYD11_L2, Collection 6). The enterprise N20 VIIRS LST product reached the provisional maturity in February 2019 and is ready for users to use in their applications."
